lon,lat,name,fix,mov,obs_ve,obs_vn,obs_ee,obs_en,pred_ve,pred_vn,cen,resid_e,resid_n
94.545,20.585,104427,1111,102,-3.6705636978149414,23.567581176757812,11.49653673171997,3.1107699871063232,1.115,22.605,0.0,-4.786,0.962
95.235,23.915,104987,1111,102,-16.621042251586914,19.37346076965332,20.524866580963135,3.9141467213630676,10.156,20.45,0.0,-26.777,-1.077
95.035,21.745,108186,1111,102,-0.3933848440647125,20.814695358276367,12.376916408538818,3.581273853778839,9.34,20.607,0.0,-9.733,0.208
94.415,20.725,110112,1111,102,-2.823098659515381,24.36226463317871,12.344598770141602,3.6745336651802063,3.079,21.415,0.0,-5.902,2.947
95.435,24.955,110825,1111,102,-1.8242294788360596,18.24614143371582,15.979459285736084,5.063323974609375,10.126,19.687,0.0,-11.95,-1.441
94.775,21.335,111591,1111,102,-0.6255192160606384,22.02637481689453,10.537645816802979,3.801441192626953,8.571,21.317,0.0,-9.196,0.709
94.845,19.735,112524,1111,102,3.6216824054718018,21.540861129760742,10.372153520584106,3.5423636436462402,4.876,25.472,0.0,-1.255,-3.931
95.665,21.895,112804,1111,102,-1.3590507507324219,15.401432991027832,11.021949052810669,3.205753266811371,8.048,18.833,0.0,-9.407,-3.431
94.105,22.535,114073,1111,102,-0.08982671797275543,23.92676544189453,21.054377555847168,3.8974106311798096,22.976,25.913,0.0,-23.066,-1.986
94.395,23.145,117195,1111,102,-2.7283694744110107,21.62867546081543,17.536394596099854,2.4829502403736115,14.938,27.658,0.0,-17.667,-6.029
94.405,20.145,118502,1111,102,7.078631401062012,24.713132858276367,11.025763750076294,2.8934267163276672,1.185,28.417,0.0,5.894,-3.704
95.445,24.855,123749,1111,102,13.08910083770752,18.026758193969727,13.598713874816895,4.959201216697693,10.039,19.75,0.0,3.05,-1.723
94.995,22.975,130221,1111,102,0.020201697945594788,19.55988883972168,17.834311723709106,3.428264856338501,11.654,22.714,0.0,-11.634,-3.154
95.205,19.385,138695,1111,102,3.315416097640991,18.38041877746582,11.82561993598938,4.211206436157227,3.75,19.641,0.0,-0.434,-1.261
95.225,21.495,139538,1111,102,-0.2798888385295868,19.539966583251953,12.492079734802246,3.260541260242462,7.847,20.329,0.0,-8.127,-0.789
94.475,21.705,143805,1111,102,-0.7594999670982361,23.454875946044922,10.874521732330322,4.465751647949219,11.827,21.711,0.0,-12.586,1.744
94.675,20.985,143879,1111,102,-1.9212137460708618,22.518327713012695,11.107501983642578,3.6186683177948,6.285,21.114,0.0,-8.206,1.405
94.775,21.795,145375,1111,102,-0.5327351093292236,22.144786834716797,10.958662033081055,3.9480164647102356,10.744,20.968,0.0,-11.277,1.177
86.011,37.681,AT13,1111,103,-1.883,12.093,0.82,0.85,0.171,11.427,0.0,-2.054,0.666
86.167,37.62,AT14,1111,103,1.207,12.225,0.81,0.84,1.234,11.667,0.0,-0.027,0.558
